gene,0
AT1G01010,-0.1900820425333056
AT1G01020,-0.04615832225120617
AT1G03987,0.1315116938183825
AT1G01030,0.04298850657894562
AT1G01040,-0.4663162098259517
AT1G03993,
AT1G01046,
AT1G01050,0.21358968144067603
AT1G03997,
AT1G01060,-0.6683357287108435
AT1G01070,-0.16575016725520686
AT1G04003,0.29076147340006786
AT1G01080,-0.3284254681887896
AT1G01090,-0.5281162023913055
AT1G01100,-0.08425097209285813
AT1G01110,0.5698345608129185
AT1G01120,-0.07259894314271298
AT1G01130,0.06432927808946222
AT1G01140,-0.38427984800899334
AT1G01150,-0.18410231960118384
AT1G01160,0.1512779195843573
AT1G04007,
AT1G01170,0.03223875895152177
AT1G04013,
AT1G01180,0.16778167840450017
AT1G01183,-0.13604956920851904
AT1G01190,0.4499358981358721
AT1G01200,-0.09937209340784607
AT1G01210,-0.16459672399017153
AT1G04017,
AT1G01220,-0.019903220075017256
AT1G04023,
AT1G01225,-0.16278558340153654
AT1G01230,-0.16339458130401266
AT1G01240,-0.033339749845073194
AT1G01250,-0.3642149052513171
AT1G01260,-0.3989614146901464
AT1G01270,0.09562224076870961
AT1G01280,0.5676583923783652
AT1G01290,-0.4305209527801168
AT1G01300,0.1793603140435874
AT1G01305,0.08774210106678906
AT1G01310,0.24476240522523837
AT1G01320,-0.3677779347694842
AT1G01335,
AT1G01340,-0.28653690251162833
AT1G01350,-0.3953999348847318
AT1G01355,-0.09781720606677417
AT1G01360,0.6238449584812198
AT1G01370,-0.1522730311728098
AT1G01380,-0.13875192470975267
AT1G01390,0.4743467819407126
AT1G01400,0.36706666238094904
AT1G01410,-0.2661438775567807
AT1G01420,-0.21894148274069333
AT1G01430,0.12046754437202974
AT1G01440,0.09820003086609747
AT1G01448,-0.41669113558460136
AT1G01450,
AT1G01453,-0.4872433657237562
AT1G01460,0.3182872513840609
AT1G01470,0.12118179541654399
AT1G01480,0.2736204756738322
AT1G01490,-0.28668834613833843
AT1G01500,-0.040485135103291166
AT1G01510,0.16141242235508274
AT1G01520,0.35797598983919937
AT1G01530,-0.6034934061165241
AT1G01540,0.07127189934926327
AT1G01550,-0.052624665707357465
AT1G01560,0.49262765478465254
AT1G01570,-0.0910738712823698
AT1G01580,-0.017606251015452934
AT1G01590,-0.08705888442146692
AT1G01600,-0.5398381819689034
AT1G01610,0.1716117182858068
AT1G01620,-0.061231594649762716
AT1G01630,-0.1652789743763233
AT1G01640,0.024194999142615303
AT1G01650,-0.42957060564645033
AT1G04027,
AT1G01660,-0.020988215736675638
AT1G01670,0.03534581694897211
AT1G01680,-0.12185949559629247
AT1G01690,0.35148308347251594
AT1G01695,0.28604811099204824
AT1G04033,0.2121867445243024
AT1G04037,-0.43936049156489637
AT1G01700,0.36188778018955703
AT1G01710,-0.11060510939810769
AT1G01715,0.20619460836882078
AT1G04043,
AT1G01720,-0.29613591092279123
AT1G01725,0.2855564955069416
AT1G04047,
AT1G01730,0.21236708212839062
AT1G01740,0.2737956029496862
AT1G01750,-0.11350494910609234
AT1G04053,
AT1G01760,0.11260723539679347
AT1G04057,
AT1G01770,0.4191315061593796
AT1G01780,0.5496529274948885
AT1G01790,-0.29587999274735854
AT1G04063,-0.16169840894275955
AT1G01800,0.5923025574235945
AT1G01810,-0.5203608408413086
AT1G01820,0.02511019451086596
AT1G01830,-0.1440993870094375
AT1G04067,-0.34637777210287574
AT1G01840,0.2740142487691108
AT1G01860,-0.03258272320468554
AT1G04073,
AT1G01870,0.12227589511414823
AT1G01880,-0.4144386492574703
AT1G01890,
AT1G01900,0.06196733873806942
AT1G04077,
AT1G01910,0.22523614497116312
AT1G04083,
AT1G01920,0.08934849283987521
AT1G01930,0.1749923565154739
AT1G01940,-0.15764191876225905
AT1G01950,-0.10531833324155347
AT1G01960,0.04410880460862855
AT1G01970,0.18700128943584218
AT1G01980,0.00085362644940025
AT1G01990,-0.2218827135645369
AT1G02000,0.23098618682880226
AT1G02010,0.15294664112898992
AT1G02020,0.1459999197238085
AT1G02030,-0.11305306089930274
AT1G02040,0.4027595767373117
AT1G02050,-0.427397699886248
AT1G02060,0.12727926924230684
AT1G02065,0.14669272038779926
AT1G02067,
AT1G02070,0.3311938741416614
AT1G02080,-0.7714282092612987
AT1G02090,0.12916610542214702
AT1G02100,-0.36090113490276016
AT1G02110,-0.7436560809954
AT1G02120,0.36288848270133656
AT1G02130,-0.0833002751697035
AT1G04087,0.14959691465662306
AT1G02140,0.1365026321752711
AT1G02145,-0.039431290608235074
AT1G02150,-0.027369944320933638
AT1G02160,0.23092607671402657
AT1G02170,0.1823636153170231
AT1G02180,0.2040248527147064
AT1G02190,0.18463942831499625
AT1G02205,-0.5656858397306764
AT1G04093,0.08672261094074739
AT1G02210,-0.639992182685938
AT1G02220,-0.22226285909170743
AT1G02230,-0.49676809045586307
AT1G02250,0.07453517585444504
AT1G02260,0.29976028177619773
AT1G02270,0.28203839916702905
AT1G02280,0.2778487925027818
AT1G02290,-0.16198004860888066
AT1G02300,-0.0467422500985673
AT1G02305,-0.04941458029062669
AT1G04097,
AT1G02310,-0.07316661402387775
AT1G04103,0.12720245059299845
AT1G02320,
AT1G02330,0.4648690903401749
AT1G02335,0.01796909058499056
AT1G02340,-0.4924274398870618
AT1G02350,0.11294464266174307
AT1G02360,-0.25564869147037356
AT1G02370,0.15850354576980089
AT1G02380,-0.04698880010534859
AT1G02390,-0.3632971493197933
AT1G02400,0.20755294346166497
AT1G02405,-0.6135446049538441
AT1G02410,-0.15005646015388396
AT1G02420,0.1705565691522571
AT1G04117,
AT1G02430,0.31325508477198094
AT1G04123,
AT1G02440,-0.3269226664368888
AT1G02450,0.15928369240880413
AT1G02460,-0.2800852530319556
AT1G02470,0.39630216906437954
AT1G02475,0.12769297823979936
AT1G02480,0.15616949281326536
AT1G02490,0.09215665931978517
AT1G02500,-0.18567797061706487
AT1G02510,-0.18169220014090112
AT1G02520,0.12960232272187205
AT1G02530,-0.039013683082649894
AT1G02540,-0.22067030488114642
AT1G02550,0.17479610534349485
AT1G02560,0.3487509572275089
AT1G02570,-0.17991095191473644
AT1G02575,0.23627632610251237
